"","rated","turns","victory_status","winner","white_id","white_rating","black_id","black_rating","opening_name"
"17638","FALSE",30,"resign","black","rubikstein",1600,"babbage",1720,"Sicilian Defense"
"17639","FALSE",27,"resign","white","babbage",1720,"rubikstein",1600,"Sicilian Defense"
"17644","FALSE",87,"resign","white","rubikstein",1589,"seciyeli",1595,"English Opening"
"17691","TRUE",38,"resign","black","shmulke",1497,"delfoscabernard",1535,"Nimzo-Larsen Attack"
"17692","TRUE",79,"resign","white","delfoscabernard",1525,"shmulke",1507,"Scandinavian Defense"
"17693","TRUE",41,"resign","white","shmulke",1495,"delfoscabernard",1536,"Zukertort Opening"
"17701","TRUE",43,"resign","white","vit216",1566,"shmulke",1529,"English Opening"
"17702","TRUE",82,"outoftime","black","shmulke",1539,"vit216",1555,"Dutch Defense"
"17703","TRUE",119,"resign","white","vit216",1544,"shmulke",1549,"English Opening"
"17716","TRUE",48,"mate","black","amadofranco2016",1627,"shmulke",1576,"Queen's Pawn"
"17717","TRUE",96,"resign","black","shmulke",1585,"amadofranco2016",1616,"Nimzowitsch-Larsen Attack"
"17745","TRUE",121,"mate","white","arrchess",1635,"babblingboy",1397,"Giuoco Piano"
"17751","FALSE",18,"resign","black","babblingboy",1405,"potshot",1550,"French Defense"
"17766","TRUE",23,"resign","white","babblingboy",1461,"enthusiast",1553,"Sicilian Defense"
"17767","TRUE",60,"mate","black","babblingboy",1481,"fandmlancaster2",1225,"Russian Game"
"17806","FALSE",32,"mate","black","element4life",1190,"brucewayne100",1500,"King's Pawn Game"
"17808","FALSE",52,"resign","black","element4life",1190,"brucewayne100",1500,"King's Pawn Game"
"17809","FALSE",19,"mate","white","brucewayne100",1500,"element4life",1190,"King's Pawn Game"
"17852","TRUE",53,"resign","white","smilsydov",2182,"ggcarmelo",1688,"Queen's Gambit Declined"
"17853","TRUE",40,"resign","black","ggcarmelo",1690,"smilsydov",2178,"Caro-Kann Defense"
"17854","TRUE",21,"resign","white","smilsydov",2174,"ggcarmelo",1692,"Queen's Pawn Game"
"17859","TRUE",62,"resign","black","karabas",1640,"smilsydov",2177,"French Defense"
"17860","TRUE",45,"resign","white","smilsydov",2174,"karabas",1641,"Queen's Gambit Accepted"
"17892","TRUE",105,"resign","white","bosspotato",2290,"mohmohcom2",2235,"Modern Defense"
"17893","TRUE",43,"mate","white","bosspotato",2287,"raedalghazali",1956,"Queen's Pawn Game"
"17894","TRUE",20,"resign","black","raedalghazali",1959,"bosspotato",2283,"Modern Defense"
"17897","TRUE",101,"resign","white","itsmagic",2320,"bosspotato",2278,"French Defense"
"17899","TRUE",102,"resign","black","bosspotato",2282,"kazan_master",2393,"Indian Game"
"17904","TRUE",81,"resign","white","bosspotato",2280,"itsmagic",2303,"Benoni Defense"
"17911","TRUE",70,"resign","black","bringue",1902,"bosspotato",2261,"Ruy Lopez"
"17912","TRUE",32,"resign","black","eyeangel2",2163,"bosspotato",2252,"Queen's Gambit Accepted"
"17914","TRUE",59,"draw","draw","atrophied",2362,"bosspotato",2245,"Modern Defense"
"17952","TRUE",72,"resign","black","masquerade",1829,"hackov",1807,"Caro-Kann Defense"
"17960","FALSE",34,"resign","white","allwind",2105,"masquerade",1816,"Sicilian Defense"
"17961","FALSE",71,"resign","black","masquerade",1816,"allwind",2105,"Dutch Defense"
"17962","FALSE",26,"resign","white","allwind",2105,"masquerade",1816,"French Defense"
"17963","FALSE",90,"resign","black","masquerade",1816,"allwind",2105,"Dutch Defense"
"17964","TRUE",60,"resign","black","cessanz06",2052,"masquerade",1797,"Old Benoni Defense"
"17965","TRUE",37,"resign","white","cessanz06",2047,"masquerade",1802,"Caro-Kann Defense"
"17966","TRUE",60,"resign","black","masquerade",1807,"cessanz06",2042,"Ruy Lopez"
"17967","TRUE",23,"resign","white","fikr",1883,"masquerade",1816,"Caro-Kann Defense"
"17978","TRUE",132,"draw","draw","alex_anaua",1768,"jomax100",1896,"Sicilian Defense"
"17979","TRUE",67,"resign","white","jomax100",1888,"alex_anaua",1776,"Gruenfeld Defense"
"17980","TRUE",39,"resign","white","alex_anaua",1760,"jomax100",1904,"Ruy Lopez"
"17983","TRUE",165,"draw","draw","evianwahter",1539,"jomax100",1920,"Sicilian Defense"
"17987","TRUE",107,"mate","white","trouty1997",1726,"chummers249",1354,"Russian Game"
"17988","TRUE",64,"resign","black","chummers249",1401,"trouty1997",1717,"Queen's Pawn Game"
"17989","TRUE",85,"outoftime","white","trouty1997",1704,"chummers249",1500,"Italian Game"
"17991","FALSE",93,"mate","white","trouty1997",1703,"chummers249",1500,"Italian Game"
"17992","FALSE",142,"mate","black","chummers249",1500,"trouty1997",1703,"Ruy Lopez"
"17993","FALSE",79,"outoftime","white","trouty1997",1703,"chummers249",1500,"Petrov's Defense"
"17999","TRUE",137,"resign","white","bluejaymo",1337,"kaykay123",1662,"Van't Kruijs Opening"
"18000","TRUE",59,"mate","white","kaykay123",1500,"bluejaymo",1500,"King's Pawn Game"
"18005","TRUE",53,"mate","white","unrim",1976,"kam49",1875,"Italian Game"
"18006","TRUE",57,"mate","white","kam49",1860,"unrim",1991,"Ruy Lopez"
"18008","TRUE",46,"outoftime","black","rex123",1848,"unrim",1977,"Italian Game"
"18012","FALSE",34,"mate","black","pouulodia",1500,"unrim",1947,"Petrov's Defense"
"18013","FALSE",32,"resign","black","pouulodia",1500,"unrim",1947,"King's Pawn Game"
"18014","FALSE",26,"outoftime","black","pouulodia",1500,"unrim",1947,"King's Pawn Game"
"18015","TRUE",122,"draw","draw","unrim",1946,"mra_py",1976,"Italian Game"
"18016","TRUE",81,"resign","white","mra_py",1965,"unrim",1957,"Sicilian Defense"
"18017","TRUE",87,"resign","black","unrim",1964,"waltersafarian",2087,"Modern Defense"
"18019","TRUE",152,"resign","black","ayman78",1837,"unrim",1948,"Sicilian Defense"
"18022","TRUE",70,"resign","black","unrim",1935,"artesano08",1924,"Sicilian Defense"
"18023","TRUE",48,"resign","black","artesano08",1938,"unrim",1923,"Sicilian Defense"
"18024","TRUE",94,"mate","black","unrim",1935,"artesano08",1924,"Sicilian Defense"
"18025","TRUE",51,"resign","black","artesano08",1938,"unrim",1923,"Sicilian Defense"
"18028","TRUE",89,"mate","white","unrim",1891,"ayman78",1832,"Italian Game"
"18029","TRUE",78,"resign","black","ayman78",1842,"unrim",1881,"Sicilian Defense"
"18102","TRUE",113,"resign","white","ethanhxyz829",2100,"chessbro47",2212,"Sicilian Defense"
"18107","TRUE",30,"draw","draw","ethanhxyz829",2089,"chessbro47",2218,"Sicilian Defense"
"18108","TRUE",73,"draw","draw","chessbro47",2223,"ethanhxyz829",2084,"Slav Defense"
"18109","TRUE",23,"outoftime","white","chessbro47",2213,"ethanhxyz829",2105,"Slav Defense"
"18113","TRUE",58,"resign","black","kijek",2148,"chessbro47",2185,"Bird Opening"
"18128","TRUE",22,"resign","black","alpha3031",1209,"jara_h",1581,"Sicilian Defense"
"18133","TRUE",105,"mate","white","v2u",1353,"alpha3031",1251,"French Defense"
"18134","TRUE",157,"mate","white","alpha3031",1220,"v2u",1368,"King's Pawn Game"
"18135","TRUE",17,"mate","white","v2u",1361,"alpha3031",1235,"French Defense"
"18149","TRUE",94,"resign","black","gagomanuk71",1986,"fabian1104",2059,"Sicilian Defense"
"18151","TRUE",95,"resign","white","fabian1104",2041,"gagomanuk71",1987,"Ruy Lopez"
"18170","TRUE",85,"mate","white","fabian1104",1933,"trippinboris",1881,"Zukertort Opening"
"18173","TRUE",91,"resign","white","fabian1104",1916,"giosav",1943,"Scotch Game"
"18179","TRUE",66,"mate","black","giosav",1902,"fabian1104",1886,"Alekhine Defense"
"18236","TRUE",59,"mate","white","antonios",1845,"satanrogue99",1638,"King's Pawn Game"
"18237","TRUE",64,"mate","black","satanrogue99",1654,"antonios",1839,"Semi-Slav Defense"
"18264","TRUE",96,"resign","white","fortuna01",1630,"stitch_13",1305,"Rat Defense"
"18272","TRUE",57,"mate","white","kingestee33",1404,"stitch_13",1300,"Rat Defense"
"18283","TRUE",32,"mate","black","stitch_13",1286,"bet",1730,"Queen's Pawn Game"
"18309","TRUE",136,"outoftime","black","tanganika",1401,"artem555",1618,"Van't Kruijs Opening"
"18310","TRUE",74,"resign","black","artem555",1632,"cemki22",1533,"Three Knights Opening"
"18311","TRUE",45,"draw","draw","cemki22",1530,"artem555",1635,"Caro-Kann Defense"
"18312","TRUE",50,"resign","black","artem555",1654,"personalidad",1368,"King's Pawn Game"
"18315","TRUE",108,"resign","black","agustin1974",1539,"artem555",1632,"Philidor Defense"
"18318","TRUE",55,"resign","white","artem555",1594,"justello99",1608,"Queen's Gambit Declined"
"18323","TRUE",36,"resign","black","josip111",1523,"artem555",1571,"Caro-Kann Defense"
"18324","TRUE",10,"resign","black","del157",1248,"artem555",1568,"Queen's Pawn Game"
"18329","FALSE",29,"outoftime","white","lance5500",2621,"artem555",1555,"Caro-Kann Defense"
"18333","TRUE",63,"draw","draw","artem555",1546,"pavan_iitg",1522,"Philidor Defense"
"18335","TRUE",116,"mate","black","hakanclkrs",1562,"artem555",1554,"Philidor Defense"
"18338","TRUE",107,"draw","draw","artem555",1566,"regaguay",1585,"Three Knights Opening"
"18354","FALSE",42,"mate","black","schoonied",1319,"chesswithmom",2296,"King's Pawn Game"
"18355","FALSE",35,"mate","white","chesswithmom",2296,"schoonied",1319,"Bishop's Opening"
"18356","FALSE",44,"mate","black","schoonied",1319,"chesswithmom",2296,"King's Pawn Game"
"18357","FALSE",41,"mate","white","chesswithmom",2296,"schoonied",1319,"Ruy Lopez"
"18359","FALSE",48,"mate","black","schoonied",1319,"chesswithmom",2294,"Queen's Pawn Game"
"18360","FALSE",39,"mate","white","chesswithmom",2294,"schoonied",1319,"Ruy Lopez"
"18361","FALSE",32,"mate","black","schoonied",1319,"chesswithmom",2294,"Indian Game"
"18362","FALSE",19,"mate","white","chesswithmom",2294,"schoonied",1319,"Scotch Game"
"18363","FALSE",35,"mate","white","chesswithmom",2294,"schoonied",1319,"King's Pawn Game"
"18364","FALSE",32,"mate","black","schoonied",1319,"chesswithmom",2294,"Queen's Pawn Game"
"18380","TRUE",80,"resign","black","karenesteves2",1982,"riverside_monkey",2348,"Queen's Pawn Game"
"18381","TRUE",73,"resign","white","riverside_monkey",2344,"karenesteves2",1984,"Queen's Gambit Declined"
"18382","TRUE",70,"resign","black","karenesteves2",1987,"riverside_monkey",2339,"Blackmar-Diemer Gambit"
"18404","FALSE",60,"resign","white","fedai",2477,"basakcesur",1785,"Ruy Lopez"
"18408","FALSE",106,"resign","white","fedai",2477,"basakcesur",1785,"Four Knights Game"
"18415","FALSE",40,"outoftime","black","fedai",2443,"basakcesur",1747,"Ruy Lopez"
"18426","TRUE",67,"resign","black","olorinn",1301,"sheik_yerbouti",1535,"Scandinavian Defense"
"18427","TRUE",57,"resign","white","sheik_yerbouti",1530,"olorinn",1306,"Philidor Defense"
"18428","TRUE",54,"mate","black","sheik_yerbouti",1548,"olorinn",1287,"English Opening"
"18429","TRUE",38,"resign","white","olorinn",1268,"sheik_yerbouti",1566,"Vienna Game"
"18431","TRUE",37,"resign","black","amateur_pawn_star",1572,"sheik_yerbouti",1565,"English Opening"
"18436","TRUE",107,"resign","white","fourtwenty",1557,"bet",1706,"King's Pawn Game"
"18448","TRUE",129,"outoftime","draw","fourtwenty",1554,"ttbabb",1651,"Scandinavian Defense"
"18462","TRUE",94,"resign","black","fourtwenty",1575,"magrabi",1474,"King's Pawn Game"
"18467","TRUE",48,"mate","black","anastasia2009",1586,"fourtwenty",1558,"Petrov's Defense"
"18471","TRUE",95,"resign","white","vasia1",1723,"fourtwenty",1512,"Russian Game"
"18478","TRUE",15,"resign","white","aka121",1793,"hainkostok728",1523,"King's Indian Defense"
"18496","TRUE",80,"resign","black","balash",1680,"aka121",1816,"French Defense"
"18497","TRUE",55,"resign","white","aka121",1809,"balash",1688,"Queen's Gambit Refused"
"18519","FALSE",73,"mate","white","ellute1",1612,"sagansaxo",1550,"Ruy Lopez"
"18522","TRUE",124,"resign","white","gatan5",1645,"sagansaxo",1555,"Queen's Pawn Game"
"18543","FALSE",33,"resign","white","die_uhr",1831,"sagansaxo",1614,"Italian Game"
"18544","FALSE",112,"draw","draw","sagansaxo",1614,"die_uhr",1831,"Italian Game"
"18545","FALSE",62,"mate","black","die_uhr",1831,"sagansaxo",1614,"Dutch Defense"
"18546","FALSE",66,"mate","black","sagansaxo",1614,"die_uhr",1831,"Four Knights Game"
"18547","FALSE",64,"resign","black","die_uhr",1831,"sagansaxo",1614,"Queen's Gambit Refused"
"18548","FALSE",80,"mate","black","sagansaxo",1614,"die_uhr",1831,"Italian Game"
"18549","FALSE",150,"mate","black","sagansaxo",1614,"rtcxks",1587,"Zukertort Opening"
"18554","FALSE",33,"mate","white","sagansaxo",1646,"rtcxks",1554,"Pirc Defense"
"18555","FALSE",46,"resign","black","rtcxks",1554,"sagansaxo",1646,"Anderssen Opening"
"18559","FALSE",79,"outoftime","white","philipgraphics",1344,"mitkonikov",1527,"King's Pawn Game"
"18560","FALSE",17,"resign","white","mitkonikov",1527,"philipgraphics",1344,"Bishop's Opening"
"18561","FALSE",26,"mate","black","philipgraphics",1344,"mitkonikov",1527,"Four Knights Game"
"18572","FALSE",50,"mate","black","philipgraphics",1500,"mitkonikov",1505,"King's Knight Opening"
"18575","FALSE",31,"mate","white","kilgour22",1951,"thebadfish",1875,"Zukertort Opening"
"18577","FALSE",48,"resign","black","ianremsen",1621,"kilgour22",1951,"Caro-Kann Defense"
"18578","FALSE",46,"resign","black","kilgour22",1951,"ianremsen",1621,"Dutch Defense"
"18579","FALSE",21,"resign","white","kilgour22",1951,"ianremsen",1621,"Dutch Defense"
"18605","TRUE",46,"mate","black","anakgreget",1645,"saladrocket",1748,"Sicilian Defense"
"18606","TRUE",51,"outoftime","white","maciek1959",1542,"anakgreget",1659,"English Opening"
"18607","TRUE",32,"resign","black","saladrocket",1746,"anakgreget",1645,"Queen's Gambit Accepted"
"18611","TRUE",77,"outoftime","white","monged01",1748,"anakgreget",1671,"Four Knights Game"
"18612","FALSE",35,"mate","white","anakgreget",1671,"madleotindas",1500,"King's Pawn Game"
"18613","FALSE",14,"resign","black","anakgreget",1671,"madleotindas",1500,"King's Knight Opening"
"18627","TRUE",173,"mate","white","anakgreget",1719,"popabear",1758,"Ruy Lopez"
"18628","TRUE",43,"resign","white","popabear",1748,"anakgreget",1730,"King's Gambit Accepted"
"18629","TRUE",66,"mate","black","anakgreget",1741,"dkazankov",1743,"Sicilian Defense"
"18636","TRUE",108,"outoftime","black","konstantindn",1757,"anakgreget",1709,"Queen's Pawn Game"
"18637","TRUE",100,"mate","black","anakgreget",1720,"konstantindn",1748,"Scandinavian Defense"
"18642","TRUE",46,"resign","white","helykopter33",1306,"chessguy9001",1275,"Caro-Kann Defense"
"18643","TRUE",35,"mate","white","chessguy9001",1259,"helykopter33",1319,"Petrov's Defense"
"18644","TRUE",40,"outoftime","black","chessguy9001",1272,"chessguy9002",1169,"Caro-Kann Defense"
"18646","TRUE",53,"resign","white","chessguy9001",1265,"chessguy9002",1500,"Nimzowitsch Defense"
"18647","FALSE",120,"resign","black","chessguy9001",1265,"hick4u1219",1500,"Philidor Defense"
"18649","TRUE",22,"draw","draw","chessguy9001",1264,"pablo1988z",1268,"King's Pawn Game"
"18656","TRUE",80,"mate","black","chessguy9001",1277,"trotil45",1490,"Sicilian Defense"
"18661","TRUE",97,"resign","white","larodash2013",1835,"aboud",1839,"Sicilian Defense"
"18665","TRUE",68,"resign","white","aboud",1922,"kiasar",1688,"Ruy Lopez"
"18666","TRUE",98,"resign","black","kiasar",1693,"aboud",1903,"Sicilian Defense"
"18667","TRUE",45,"resign","white","aboud",1880,"kiasar",1699,"Philidor Defense"
"18671","FALSE",32,"resign","black","aboud",1828,"thebasicgru",1796,"Sicilian Defense"
"18673","TRUE",70,"mate","black","mohahakel",1850,"aboud",1757,"Torre Attack"
"18680","FALSE",45,"resign","white","thebasicgru",1796,"aboud",1365,"Sicilian Defense"
"18681","FALSE",35,"resign","white","knight_knemesis",1418,"aboud",1365,"Indian Game"
"18682","FALSE",59,"outoftime","white","thebasicgru",1796,"aboud",1365,"English Opening"
"18687","FALSE",39,"resign","white","aboud",1365,"thebasicgru",1796,"Caro-Kann Defense"
"18692","FALSE",38,"resign","black","aboud",1500,"thebasicgru",1796,"Paleface Attack"
"18693","FALSE",24,"resign","black","thebasicgru",1796,"aboud",1500,"English Opening"
"18694","FALSE",168,"mate","black","aboud",1500,"thebasicgru",1796,"Indian Game"
"18695","TRUE",76,"draw","draw","vankata000",1381,"noob47",1407,"Van't Kruijs Opening"
"18696","TRUE",51,"draw","draw","noob47",1408,"vankata000",1380,"French Defense"
"18697","TRUE",47,"mate","white","vankata000",1366,"noob47",1420,"Englund Gambit Declined"
"18704","TRUE",67,"mate","white","noob47",1397,"bobblehead9898",1319,"Scandinavian Defense"
"18705","TRUE",67,"draw","draw","bobblehead9898",1317,"noob47",1400,"Bishop's Opening"
"18706","TRUE",61,"mate","white","noob47",1391,"bobblehead9898",1306,"Philidor Defense"
"18707","TRUE",36,"mate","black","bobblehead9898",1314,"noob47",1382,"King's Pawn Game"
"18719","TRUE",28,"mate","black","lykos321",1424,"jokokwok",1519,"Bishop's Opening"
"18720","TRUE",117,"mate","white","jokokwok",1311,"lykos321",1534,"Center Game"
"18721","TRUE",105,"mate","white","lykos321",1441,"jokokwok",1500,"Scandinavian Defense"
"18813","FALSE",114,"mate","black","jayaram",1187,"faridov",1393,"Philidor Defense"
"18814","FALSE",44,"resign","black","faridov",1393,"jayaram",1187,"Philidor Defense"
"18823","TRUE",88,"outoftime","black","mamaszachistka",1099,"jayaram",1176,"Hungarian Opening"
"18825","TRUE",30,"mate","black","jayaram",1185,"angelsanchez",1231,"King's Knight Opening"
"18826","TRUE",45,"mate","white","angelsanchez",1219,"jayaram",1196,"Queen's Pawn Game"
"18827","TRUE",71,"draw","draw","jayaram",1195,"angelsanchez",1220,"King's Knight Opening"
"18831","TRUE",56,"outoftime","black","jayaram",1162,"sara_z_1396",1139,"Owen Defense"
"18832","TRUE",99,"outoftime","white","sara_z_1396",1119,"jayaram",1175,"Bird Opening"
"18834","TRUE",66,"outoftime","black","sara_z_1396",1135,"jayaram",1172,"Bird Opening"
"18835","TRUE",53,"mate","white","sara_z_1396",1147,"jayaram",1185,"Bird Opening"
"18836","TRUE",142,"mate","black","jayaram",1190,"foreverunder1500",1410,"King's Knight Opening"
"18837","TRUE",144,"draw","draw","foreverunder1500",1416,"jayaram",1183,"Philidor Defense"
"18843","TRUE",52,"outoftime","black","sara_z_1396",1169,"jayaram",1144,"Philidor Defense"
"18844","TRUE",46,"outoftime","black","jayaram",1155,"sara_z_1396",1147,"Petrov's Defense"
"18845","TRUE",130,"resign","black","mamaszachistka",1113,"jayaram",1145,"Amazon Attack"
"18909","TRUE",110,"resign","black","larodash2013",1841,"kingslayer92",1712,"Sicilian Defense"
"18917","TRUE",62,"resign","black","kingslayer92",1757,"trippinboris",1877,"Sicilian Defense"
"18924","TRUE",59,"outoftime","white","andyfi",1446,"kingslayer92",1739,"Indian Game"
"18926","TRUE",61,"outoftime","white","kingslayer92",1737,"magnata2016",1740,"King's Indian Defense"
"18927","TRUE",23,"resign","white","kingslayer92",1728,"hercule-poivrot",1642,"Blackmar-Diemer Gambit"
"18934","TRUE",72,"resign","black","feykinecevapalanadam",1778,"kingslayer92",1746,"Queen's Gambit Declined"
"18945","FALSE",78,"resign","black","eie24",2072,"e-shaposhnikov",1500,"Sicilian Defense"
